"232","C1","Pereire Levallois","60dc54242101b7d7","Porte de Clichy","e61f9e3b70c73f0a","1.3019019529433"
"233","C1","Pereire Levallois","60dc54242101b7d7","Neuilly Porte Maillot","96ed68a7ec4ff056","1.3197642438197"
"234","C1","Neuilly Porte Maillot","96ed68a7ec4ff056","Pereire Levallois","60dc54242101b7d7","1.3197642438197"
"235","C1","Neuilly Porte Maillot","96ed68a7ec4ff056","Avenue Foch","5aa024fe843852ec","1.0416157524917"
"236","C1","Avenue Foch","5aa024fe843852ec","Neuilly Porte Maillot","96ed68a7ec4ff056","1.0416157524917"
"237","C1","Avenue Foch","5aa024fe843852ec","Avenue Henri Martin","04b23fbe209c88c9","0.73938407030943"
"238","C1","Avenue Henri Martin","04b23fbe209c88c9","Avenue Foch","5aa024fe843852ec","0.73938407030943"
"239","C1","Avenue Henri Martin","04b23fbe209c88c9","Boulainvilliers","1d9b6b848bde7438","0.90274180505572"
"240","C1","Boulainvilliers","1d9b6b848bde7438","Avenue Henri Martin","04b23fbe209c88c9","0.90274180505572"
"241","C1","Boulainvilliers","1d9b6b848bde7438","Av du Pdt Kennedy","93ced27b9641fabc","0.50468504908982"
"242","C1","Av du Pdt Kennedy","93ced27b9641fabc","Boulainvilliers","1d9b6b848bde7438","0.50468504908982"
"243","C1","Av du Pdt Kennedy","93ced27b9641fabc","Champs de Mars Tour Eiffel","3b4fe544d9bbc67d","0.70251938706411"
"244","C1","Champs de Mars Tour Eiffel","3b4fe544d9bbc67d","Av du Pdt Kennedy","93ced27b9641fabc","0.70251938706411"
"245","P","Boulainvilliers","1d9b6b848bde7438","La Muette","2f6ac6eec96deb1d","0.17604002384091"
"246","P","La Muette","2f6ac6eec96deb1d","Boulainvilliers","1d9b6b848bde7438","0.17604002384091"
"247","P","Neuilly Porte Maillot","96ed68a7ec4ff056","Porte Maillot","f3302df6bdec8075","0.17527873943936"
"248","P","Porte Maillot","f3302df6bdec8075","Neuilly Porte Maillot","96ed68a7ec4ff056","0.17527873943936"
