"319","2.34939","48.89143","Marcadet Poissonniers","655a725d926c4e47"
"320","2.24358","48.83369","Marcel Sembat","0242ff5604ac8443"
"321","2.35567","48.93878","Marche St Denis","b27b5af05c02f6d0"
"322","2.7822","48.86819","Marne la Vallee Chessy","917b16e90ca48750"
"323","2.28968","48.57476","Marrolles en Hurepoix","378aa9824d7e9d46"
"324","2.3598","48.89022","Marx Dormoy","5ab0b5914f2d3065"
"325","2.25842","48.72469","Massy Palaiseau","a4474d173f36ba72"
"326","2.27326","48.7347","Massy Verrieres","410326570fe505b5"
"327","2.34796","48.85026","Maubert Mutualite","c0f5e2c6052f6993"
"328","2.41405","48.91935","Maurice Lachatre","3b94d31574ebf4f7"
"329","2.38363","48.8663","Melilmontant","c7f712543c14f5ef"
"330","2.65502","48.52736","Melun","b661a32d8453a80c"
"331","2.43323","48.5711","Mennecy","d57f4a8c4e19d1a9"
"332","2.23873","48.81924","Meudon sur Seine","37481d1a09b063de"
"333","2.24116","48.80795","Meudon Val Fleury","d3c3230d8be8b2a7"
"334","2.26424","48.84797","Michel Ange Auteuil","2e368d349fb33ed0"
"335","2.2617","48.84518","Michel Ange Molitor","8abe1232b9ab1737"
"336","2.40217","48.83721","Michel Bizot","d0ff66eb9f0704d7"
"337","2.27256","48.84715","Mirabeau","e80edcfba8d2c6d0"
"338","2.3141","48.87379","Miromesnil","374568f5254c8200"
"339","2.64217","48.97574","Mitry Claye","ec9c0e43872e5552"
"340","2.30904","48.88041","Monceau","efb2501939fe5136"
"341","2.38988","48.84443","Montgallet","d186c9a5ae79e578"
"342","2.46249","48.70818","Montgeron Crosne","5fc08c47ed8245d4"
"343","2.19801","49.00731","Montigny Beauchamp","b0f4898699348546"
"344","2.32305","48.84347","Montparnasse Bienvenue","3155be119218ed7a"
"345","2.33449","48.82133","Montsouris","a3a32a22ae38369e"
"346","2.47339","48.58695","Moulin Galant","81405d9dc614d1d7"
"347","2.33057","48.83215","Mouton Duvernet","7bf17109c9b3194c"
"348","2.2253","48.82874","Musee de Sevres","fcc05734d94883ec"
"349","2.32567","48.86079","Musee d'Orsay","0955d1ffae6eefd3"
"350","2.22246","48.89477","Nanterre Prefecture","684c95487a1f184c"
"351","2.2152","48.90152","Nanterre Univerisite","d350c9129d151a29"
"352","2.19594","48.8952","Nanterre Ville","11ddc5f73d4d6409"
"353","2.39581","48.84877","Nation","7a71eba5cab8e4f1"
"354","2.36261","48.83321","Nationale","2322dcd60970b145"
"355","2.5139","48.85327","Neuilly Plaisance","3589efd28212428f"
"356","2.2843","48.87784","Neuilly Porte Maillot","96ed68a7ec4ff056"
"357","2.07843","49.01432","Neuville Universite","4a6dc3ad630791d8"
"358","2.49437","48.83861","Nogent Le Perreux","590cf423057867ec"
"359","2.47192","48.83532","Nogent sur Marne","81490955e8b7ce85"
"360","2.61662","48.8435","Noisiel","aeb5734426f1488b"
"361","2.57803","48.84265","Noisy Champs","e1791f85590e6840"
"362","2.54818","48.84077","Noisy le Grand Mont d'Est","be9af82fe0cd39ee"
"363","2.45992","48.89668","Noisy le Sec","f0e6659d35eb551a"
"364","2.33962","48.87673","Notre Dame de Lorette","55811ee2b6a9ba7d"
"365","2.3286","48.84521","Notre Dame des Champs","eb90b9e67c9e5a54"
"366","2.37058","48.86352","Oberkampf","c4b76920d50e802e"
"367","2.33882","48.8524","Odeon","d826be754a24054b"
"368","2.36743","48.8272","Olympiades","d0726a8da4835f24"
"369","2.33234","48.87066","Opera","a956e985535b8d57"
"370","2.40757","48.63631","Orangis Bois de l'Epine","e462b42d8f536cae"
"371","2.40296","48.74184","Orly Ville","8dd0023c82154ea7"
"372","2.45939","49.18715","Orry la Ville","937c012c2f99fe14"
"373","2.18221","48.69772","Orsay la Ville","aa0c923976774de6"
"374","2.38574","48.88689","Ourcq","2346a0306f6be97b"
"375","2.69036","48.77072","Ozoir la Ferriere","1b508f25f49730d5"
